Date,SO2,NO2,CO,O3,PM2.5,PM10,SolarRad,Rainfall,Temp,Humidity,WindSpeed,IndoorPatient
19-07-14,3.85,37.64,1.52,6.07,15.35,37.65,352.75,3,29.8,77,2.2,32
20-07-14,2.78,34.89,1.01,6.36,30.21,32.43,350.19,0,29.3,75,3.8,37
21-07-14,3.56,31.42,0.95,5.88,29.09,23.85,324.3,4,27.3,86,2.8,25
22-07-14,3.22,41.15,1.88,5.74,18.2,35.11,332.97,9,28.1,82,2,21
23-07-14,2.74,40.75,2.63,6.1,18.66,46.61,343.24,8,29.2,75,2,32
24-07-14,2.57,38.64,1.95,6.25,21.84,29.16,340.27,2,29.3,76,2,38
27-07-14,3.14,35.9,1.82,6.16,12.63,26.27,393.41,11,28.4,81,2,17
31-07-14,2.79,30.13,0.72,6.16,22.5,51.01,492.9,2,29.9,76,2,22
02-08-14,3.74,40.87,1.15,7.5,5.17,62.27,443.62,1,30.4,73,2.5,45
03-08-14,3.01,50,1.14,8.44,5.7,0,461.74,0,28.9,80,2.8,40
04-08-14,3.66,51.79,1.5,8.69,5.94,0,484.47,5,28.5,82,2.4,49
05-08-14,1.45,41.48,1.31,9.33,5.98,0,497.36,20,29.2,81,2.3,47
06-08-14,2.04,44.75,1.33,8.01,6.17,0,458.42,11,28.5,83,2,47
07-08-14,2.4,48.89,1.37,8.38,5.34,0,467.04,23,29.4,81,2.3,31
09-08-14,2.47,36.38,1.1,8.15,5.92,0,486.8,0,29.7,74,2.8,46
10-08-14,2.52,28.24,1.61,7.55,5.69,0,436.24,0,29.7,77,2.2,49
11-08-14,2.09,38.24,1.37,7.99,5.92,0,402.41,0,29.8,79,2,43
12-08-14,3.28,47.93,1.36,7.51,21.55,0,415.07,2,29.6,82,2.5,31
13-08-14,5.56,30.7,2.09,7.46,10.24,0,439.42,23,27.4,90,3,44
14-08-14,4.29,33.51,1.66,7.34,10.61,0,455.29,14,26.7,93,2,35
16-08-14,5.85,41.63,1.35,7.97,9.91,0,447.08,10,27.5,88,0,36
18-08-14,2.28,38.7,1.41,7.89,8.93,5.21,451.2,0,28.8,84,0,36
19-08-14,2.63,20.95,2.05,7.87,50.78,7.07,386.4,17,27.9,87,2,41
20-08-14,4.43,20.74,2.09,8.66,14.19,0,393.53,75,28.6,85,2,38
21-08-14,2.46,37.39,0.87,6.58,22.09,0,410.51,15,29.5,81,2.5,32
23-08-14,3.64,36.8,1.37,5.01,27.51,60.58,453.34,16,28.6,84,2,34
24-08-14,4.56,28.09,1.31,5.15,29.1,38.13,456.84,0,29.2,81,2.4,34
25-08-14,6.03,27.88,0.57,4.97,30.93,84.62,441.94,0,28.4,84,0,37
26-08-14,3.4,35.32,0.61,5.06,29.07,39.11,468.17,0,27.3,90,2,39
27-08-14,5.3,44.95,0.75,5.2,19.82,37.62,481.54,15,27.9,90,0,24
28-08-14,5.22,26.53,0.58,5.2,21.14,38.54,463.31,9,27.4,87,3,32
30-08-14,5.58,23.92,0.9,1.45,48.6,43.14,447.26,0,29.6,77,3,50
31-08-14,5.11,28.3,1.05,1.39,34.14,41.67,444.03,49,28,78,3.3,32
01-09-14,4.04,16.95,1.54,1.44,36.41,40.13,422.37,1,28.6,74,2.2,40
02-09-14,3.83,16.98,0.47,1.41,32.97,36.33,414.81,0,29.5,73,2,34
03-09-14,7.74,14.3,1.18,1.53,48.4,62.69,424.84,0,30,72,2,36
04-09-14,5.77,10.77,1.19,1.87,62.36,67.01,428.82,0,29.8,72,2,33
06-09-14,7.44,11.6,1.5,1.79,80.84,140.47,462.6,0,29.8,70,2,42
07-09-14,4.45,10.98,1.16,1.4,62.88,112.43,477.21,0,29.6,72,2.3,47
08-09-14,2.58,12.05,0.99,1.25,63.14,120.17,505.84,0,29.4,73,2,33
09-09-14,2.74,10.68,1.24,1.44,71.79,126.14,530.11,0,29.8,73,2,37
10-09-14,5.69,18.3,2.84,2.24,96.78,153.23,530.75,0,30.3,69,2,46
11-09-14,2.25,64.83,0.67,5.85,57.6,100.16,409.76,0,29.9,70,2,37
13-09-14,2.37,39.7,0.51,6.69,62.91,108.13,419.1,1,29.9,75,2,32
14-09-14,1.82,37.42,1.74,6.22,39.82,72.77,395.12,0,30.5,72,2,42
15-09-14,2.35,48.6,1.72,5.96,36.83,79.33,433.45,0,29.7,74,2.5,41
16-09-14,2.89,51.02,0.69,6.2,36.79,72.35,431.55,0,29.5,77,2,39
17-09-14,3.56,45.73,0.78,6.67,49.2,104.65,377.74,0,29.8,79,2,35
18-09-14,2.15,34.64,0.65,6.37,59.36,212.03,391.64,5,30.2,82,2,26
20-09-14,2.89,39.78,1.02,5.93,39.59,14.61,435.45,34,26.7,90,2,46
21-09-14,2.74,32.76,0.7,5.79,25.69,13.56,449.18,37,28.2,86,2.3,34
22-09-14,2.65,24.72,1.24,7.18,58,17.47,444.11,10,27.8,88,2.3,28
23-09-14,2.67,25.34,1.44,7.09,28.78,14.18,448.43,35,27.6,84,2,39
24-09-14,2.95,39.1,0.89,6.84,41.32,12.91,450.3,0,27.1,87,2,50
25-09-14,2.57,32.03,1.4,7.99,48.49,30.03,451.5,18,28.5,77,2,25
27-09-14,2.75,37.75,1.73,8.4,76.36,48.74,444.59,4,29.6,74,3.7,34
28-09-14,2.95,42.13,2.19,7.38,76.43,44.48,419.11,0,29.8,71,2,44
29-09-14,3.19,67.91,2.6,7.09,67.96,35.42,420.75,0,28.6,77,0,34
30-09-14,3.87,71.07,2.11,6.4,67.02,30.55,420.19,1,29.2,77,2,33
01-10-14,3.12,62.89,1.33,7.42,74.4,33.08,424.68,0,30.1,70,2,30
02-10-14,4.12,67.96,2.4,6.6,76.65,30.52,425.37,0,29.4,74,2,28
08-10-14,2.9,41.32,1.49,7.53,37.2,29.77,383.16,0,29.1,76,0,28
09-10-14,3.67,57.49,1.88,6.48,36.32,26.5,382.67,0,29.5,76,2,27
11-10-14,3,38.61,1.17,6.1,50.7,43.04,448.95,1,26.6,87,3,48
12-10-14,2.9,37,1.28,6.17,46.34,32.29,449.51,37,27.8,81,2,41
13-10-14,2.69,40.39,1.43,5.67,58.73,32.03,449.93,0,27.6,84,2.5,49
14-10-14,2.74,36.59,1.65,5.82,40.87,37.58,454.31,6,28,85,2,45
15-10-14,2.96,33.16,1.39,5.95,56.08,34.56,468.89,2,29.2,75,2,42
16-10-14,2.65,48.52,2.29,6.51,52.41,37.22,433.47,0,28.9,72,2,38
18-10-14,2.97,54.44,1.07,6.92,61.28,43.67,457.82,0,26.4,66,2,52
19-10-14,3.01,42.93,1.6,7.78,64.57,58.01,460.69,0,27.1,64,2.3,63
20-10-14,2.8,76.79,2.93,6.13,34.95,49.59,464.01,0,27,70,2,51
21-10-14,2.7,69.26,1.26,7.67,41.6,48.8,467.9,0,26.9,68,0,40
22-10-14,5.2,74.48,3.01,6.35,54.2,58.99,461.38,0,27.7,64,2,34
23-10-14,3.16,74.87,2.25,6.23,41.63,64.93,458.98,0,27.1,68,2,40
25-10-14,3.5,63.86,2.02,7.05,41.46,91.58,444.79,0,27.2,72,2,42
26-10-14,3.37,71.9,2.18,5.65,40.42,96.18,434.68,1,26.4,73,2,37
27-10-14,2.99,59.1,6.15,5.74,36.55,82.23,399.67,0,24.5,71,0,49
28-10-14,3.23,58.67,2.96,5.65,51.1,103.09,356.59,0,23.4,81,0,38
29-10-14,3.19,70.28,2.42,5.83,39.78,67.53,364.52,0,24.5,72,2,44
30-10-14,2.74,74.59,1.49,6.01,37.68,103.65,373.84,0,25.2,65,2,29
01-11-14,5.89,106.71,2.96,5.74,68.51,108.9,362.96,0,26.3,65,2,47
02-11-14,8.11,36.99,1.13,25.78,0,0,418.39,0,25.9,68,2,47
03-11-14,2.84,93.07,0.65,6.37,43.23,157.2,286.82,0,26.7,68,2,34
05-11-14,3.66,81.83,1.72,6.39,52.87,137.07,270.18,0,26.2,68,0,42
06-11-14,3.98,80.52,1.32,7.04,49.97,130.18,268.16,0,27.5,62,2,27
08-11-14,2.73,75.03,1.05,6.94,33.65,165.87,270.8,0,29.2,66,2,49
09-11-14,4.3,53.5,0.97,5.88,23.06,194.99,264.7,0,27.4,79,2,39
10-11-14,4.6,40.56,1.56,8.5,80.94,219.33,393.06,0,26.3,60,2,52
11-11-14,2.85,36.29,1.8,8.59,132.79,280.39,365.89,0,25.6,64,2,46
12-11-14,4.17,38.98,2.31,9.2,92.97,230.35,338.8,0,25.5,66,0,45
13-11-14,4.93,37.82,3.1,11.52,89.56,202.91,332.27,0,25.4,66,2,39
15-11-14,2.84,49.65,3.3,8.47,181.24,232.36,335.52,0,22.8,58,2,33
16-11-14,5.26,42.5,1.76,8.06,141.09,388.24,338.43,0,23.1,64,2,51
17-11-14,58.19,37.93,1.76,9.03,186.21,352.99,327.5,0,23.6,71,0,48
18-11-14,16.69,35,1.9,9.31,191.54,339.54,331.66,0,24.4,69,2,43
19-11-14,21.53,39.32,1.84,11.27,129.48,375.78,323.6,0,24.5,67,1,35
20-11-14,45.13,39.9,1.96,11.82,87.72,448.69,323.53,0,24.5,62,2,42
22-11-14,24.65,48.35,3.29,9.9,90.52,532.49,324.68,0,22,64,2,50
23-11-14,21.73,44.81,2.04,9.9,69.78,471.83,323.81,0,21.8,68,3,47
24-11-14,23.66,48.84,1.86,13.35,89.96,545.02,322.88,0,21.5,64,0,36
25-11-14,22.15,47.14,2.54,9.45,107.54,591.51,320.76,0,21.5,66,2,38
26-11-14,4.51,89.69,2.38,10.22,82.83,572.47,251.5,0,20.9,72,0,42
27-11-14,8.58,114.56,4.54,6.53,127.31,556.23,240.22,0,21.6,72,0,48
29-11-14,6.19,118.03,3.96,8.98,139.7,0,233.86,0,21.1,70,0,46
30-11-14,7.41,94.62,1,5.64,115.33,0,214.86,0,21.4,78,0,37
01-12-14,3.08,136.8,1.59,5.92,183.51,177.18,235.94,0,21.4,76,2,44
02-12-14,4.08,119.63,1.67,7.26,155.34,0,236.01,0,21.7,73,0,37
03-12-14,4.85,112.67,2.68,6.89,132.09,0,237.68,0,21.7,74,0,41
04-12-14,4.27,115.06,3.69,6.74,158.49,0,244.43,0,22.1,77,0,39
06-12-14,4.5,109.77,1.82,6.12,120.03,0,247.1,0,23.4,67,2,42
07-12-14,4.33,66.27,4,6,139.96,0,215.65,0,19.1,83,2,52
08-12-14,3.91,62.47,0.65,7.23,114.41,0,216.14,0,18.5,83,2,43
09-12-14,4.48,108.66,2.52,6.41,128.68,0,211.24,0,18.6,86,0,39
10-12-14,3.87,150.24,3.93,6.63,185.16,0,215.44,0,18.9,87,0,33
11-12-14,1.7,94,2.45,6.25,150.19,0,205.23,0,17.5,85,2,30
13-12-14,2.14,100.76,4.07,6,138.03,0,201.01,0,17.5,86,0,37
14-12-14,2.71,113.87,4.45,5.96,132.05,0,231.6,0,19.9,81,2,47
15-12-14,4.44,111.3,3.83,6.33,141.68,175.34,244.64,0,19.9,81,0,48
17-12-14,1.09,58.03,2.86,6.83,99.91,0,223.03,0,18.7,73,2.5,44
18-12-14,1.75,89.3,3.5,5.82,125.05,0,201.25,0,16.1,86,2,29
20-12-14,2.51,106.04,2.64,6.2,130.05,260.48,234.86,0,19.9,66,2,44
21-12-14,2.79,97.66,2.44,6.53,134.36,361.7,234.78,0,20,66,2,35
22-12-14,4.01,97.77,2.68,7.38,129.75,0,232.93,0,19.3,66,0,38
23-12-14,4.57,138.9,5.07,7.13,147.94,0,230.15,0,18.8,67,2,50
24-12-14,3.81,133.1,5.22,6.52,140.1,0,231.42,0,19.9,67,2,38
27-12-14,2.2,85.13,1.9,5.56,111.08,0,193.33,0,14.8,86,2,36
28-12-14,2.49,85.09,5.19,6.19,136.32,0,209.61,0,15.9,86,1.5,40
29-12-14,3.11,97.28,5.28,6.6,177.05,0,208.31,0,15.6,87,2,36
30-12-14,3.06,124.16,3.24,6.05,203.77,0,222.32,0,18.2,80,0,45
31-12-14,5.62,132.68,3.42,5.75,222.81,0,235.68,0,19.4,75,0,44
01-01-15,4.98,132.59,3.17,5.91,205.4,515.31,254.06,0,22.1,71,0,27
02-01-15,4.5,130.79,8.12,5.73,200.12,473.83,277.67,0,23.7,71,2,13
03-01-15,6.81,122.56,2.71,6.38,295.45,462.5,285.07,0,24.7,73,2,47
04-01-15,2.3,95.04,1.92,5.57,127.63,0,261.1,1,22.6,78,3,22
05-01-15,2.89,80.09,1.39,6.36,75.58,0,234.28,0,19.4,71,2.5,34
06-01-15,2.43,101.5,1.97,6.58,91.51,0,228.33,0,18.9,64,2.5,35
07-01-15,2.07,96.54,3.32,8.29,121.62,220.83,222.28,0,17.2,69,2,48
08-01-15,4.06,118.86,4.03,8.34,138.68,271.03,217.67,0,17.6,69,2,31
09-01-15,6.06,108.97,4.86,6.14,163.56,263.36,220.13,0,17.5,78,2,25
10-01-15,4.49,98.42,3.63,6.09,143.06,416.27,217.18,0,17.6,72,2,43
11-01-15,2.27,77.38,4.17,6.04,125.06,312.39,258.93,0,15.6,77,1.8,33
12-01-15,2.89,103.99,4.7,5.64,139.21,276.26,345.7,0,17.1,72,2,41
13-01-15,2.68,83.6,3.03,5.86,138.71,292.34,380.34,0,18.7,73,2,34
14-01-15,5.54,99.95,2.55,5.73,141.18,361.72,401.95,0,20.3,69,2,43
15-01-15,5.45,105.3,1.76,5.99,132.2,322.05,407.8,0,19.7,66,2,32
16-01-15,10.62,127.06,2.89,5.66,174.71,277.08,416.06,0,21.3,61,2,22
17-01-15,4.37,117.99,2.22,5.56,118.1,323.88,388.38,2,18.2,78,2.3,40
18-01-15,1.82,67.84,4.28,5.57,98.28,0,335.95,0,14.1,87,2.7,53
19-01-15,2.15,75.63,2.38,5.59,115.9,265.63,338.74,0,14.4,86,2.3,45
20-01-15,2.33,86.55,5.38,5.56,115.48,221.49,351.89,0,15.1,84,1.5,33
21-01-15,4.03,121.57,2.97,5.61,183.77,182.53,356.09,0,16.5,84,2,38
22-01-15,2.5,124.77,5.88,5.33,155.12,199.42,388.07,0,19.3,73,1.5,34
23-01-15,4.47,96.19,4.86,5.66,126.58,282.73,400.17,0,20.4,64,1.5,19
24-01-15,7.16,115.83,3.8,5.62,147.76,203.11,406.95,0,19.8,66,2,54
25-01-15,4.91,119.78,2.75,5.51,112.11,167.47,408.62,0,20.5,59,2,44
26-01-15,6.07,122.85,1.1,5.64,115.1,138.07,404.28,0,20.5,55,2,45
27-01-15,5,147.39,3.46,5.61,117.39,234.81,407.61,0,21,63,2.5,47
28-01-15,4.74,151.01,2.99,5.68,128.57,231.52,410.16,0,21.3,63,3,42
29-01-15,5.5,138.75,2.91,5.63,92.02,221.79,412.99,0,21.1,62,2.7,45
30-01-15,2.61,93.92,3.16,5.57,97.95,362.47,392.86,0,19.1,72,2,21
31-01-15,4.3,99.64,5.63,5.48,111.1,327.33,259.39,0,17.8,58,2,44
01-02-15,6.75,117.63,1.51,5.49,130.9,316.51,233.57,0,18.1,57,2.3,40
02-02-15,4.51,113.08,0.83,5.44,128.84,256.12,241.57,0,19.7,57,2,43
03-02-15,8.66,130.89,1.11,5.6,136.17,236.12,256.17,0,20.9,56,0,41
